date,tmax,tmin,rain,srad,rhum
1981-01-04,34,20.8,0,23.538100320083736,66
1981-01-05,33,21.8,0,20.821160703822258,70
1981-01-06,33,22.6,0,16.378381800028073,88
1981-01-07,32.5,22.2,0,11.286938417447129,74
1981-01-08,32,21.6,0,10.927458995106596,79
1981-01-09,33.5,21,0,15.066562927374633,72
1981-01-10,33,21.4,0,19.090791402821058,74
1981-01-11,33.5,22.6,0,16.257866194448628,70
1981-01-12,34,22.8,0,17.97541602853751,88
1981-01-13,34,24.2,0,22.831873258957057,79.75
1981-01-14,34.4,21.4,0,23.20143255833447,77.4235294117647
1981-01-15,33,21.8,0,23.488986420200614,75
1981-01-16,34,20.2,0,23.730735452703982,76
1981-01-17,34,18.6,0,23.903374708375217,65
1981-01-18,34.8,20.2,0,22.653420737310775,65
1981-01-19,34.4,23.6,0,22.02279703760329,58
1981-01-20,34.4,20.4,0,22.831873258957057,55
1981-01-21,33.8,20.2,0,23.946534522293028,58
1981-01-22,35.8,20.2,0,23.946534522293028,58
1981-01-23,34,22,0,23.08472179181271,78
1981-01-24,34,22,0,23.615154373131833,58
1981-01-25,34.5,20,0,22.19745230809549,59
1981-01-26,35,19.6,0,22.869980792127183,61
1981-01-27,36,21.2,0,22.41667107653724,55
1981-01-28,36,22.4,0,10.927458995106596,49
1981-01-29,35,24.8,0,10.742958597192754,94.64285714285715
1981-01-30,32.5,21.4,2.8,18.3997675697179,71
1981-01-31,34.4,22,0,21.47403363185754,60
1981-02-01,35,23.6,0,19.919425263062223,59
1981-02-02,35.5,21.2,0,16.378381800028073,50
1981-02-03,33.8,24,0,19.919425263062223,55
1981-02-04,34.2,24.8,0,20.310893378194724,54
1981-02-05,35,21,0,18.247810277221188,57
1981-02-06,32.5,24.8,0,20.689192806612876,85.99999999999999
1981-02-07,35,21.8,0,18.3997675697179,58
1981-02-08,35,21,0,21.93532053398151,60
1981-02-09,34,23.4,0,17.146428705886343,62
1981-02-10,33.8,23,0,18.52258217835683,59
1981-02-11,35,23.2,0,16.502336863310248,55
1981-02-12,33,24.8,0,10.856940919906847,85
1981-02-13,35.4,21.4,0,12.750424467962679,53
1981-02-14,34.5,24,0,10.118089021394828,52
1981-02-15,33,23.2,0,17.831033313251602,63
1981-02-16,33.4,23,0.5,12.750424467962679,80
1981-02-17,32,23.6,8.5,10.135447700002608,94.42857142857143
1981-02-18,31,22,13.2,18.104224395517782,78
1981-02-19,31.6,21.4,28.4,11.926388868819236,79
1981-02-20,26,21.2,25.2,10.161388551254799,91
1981-02-21,32,19.2,2.1,18.760188980783695,72
1981-02-22,31,20.4,0,15.192712909770705,81
1981-02-23,32,21.4,1.4,17.831033313251602,80
1981-02-24,33.4,21.8,54.5,14.937466203672436,77
